CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,CreditBand,TenureGroup,BalanceSegment,CLV_Score,CLV_Segment,EngagementScore,Balance_Salary_Ratio,Cluster
595,Spain,Male,37,2,157084.99,1,1,0,134767.13,0,30-45,Medium,New,High,119372.634,Premium,0,1.17,3
673,Germany,Female,25,3,108244.82,2,1,1,103573.96,0,<30,Medium,Mid,Medium,85794.598,High,2,1.05,0
741,France,Female,21,9,0.0,2,0,1,139259.54,0,<30,High,Long,Zero,43577.862,Medium,2,0.0,1
508,Germany,Female,41,5,82161.7,2,1,0,187776.49,0,30-45,Low,Mid,Medium,98413.797,Premium,0,0.44,3
662,Germany,Male,59,2,104568.41,1,1,0,8059.44,1,46-60,Medium,New,Medium,55102.037,Medium,0,12.97,3
752,France,Female,36,2,119912.46,1,1,0,124354.92,0,30-45,High,New,Medium,97662.706,High,0,0.96,3
809,France,Male,36,9,68881.59,2,0,1,109135.11,0,30-45,High,Long,Medium,68981.328,Medium,2,0.63,1
575,Spain,Male,30,2,0.0,2,1,1,82222.86,0,<30,Low,New,Zero,25066.858,Low,2,0.0,1
591,Spain,Female,40,1,86376.29,1,0,1,136767.16,1,30-45,Medium,New,Medium,84418.293,High,1,0.63,0
643,Spain,Female,45,9,150840.03,2,1,0,155516.35,0,30-45,Medium,Long,High,123874.92,Premium,0,0.97,3
698,Germany,Male,55,8,155059.1,2,1,1,144584.29,0,46-60,Medium,Long,High,122504.837,Premium,2,1.07,0
496,France,Female,29,4,0.0,2,1,0,164806.89,0,<30,Low,Mid,Zero,50242.067,Medium,0,0.0,2
597,France,Male,44,8,78128.13,2,0,1,109153.04,0,30-45,Medium,Long,Medium,73409.977,High,2,0.72,1
603,Germany,Male,46,4,98899.76,2,1,1,86190.34,0,46-60,Medium,Mid,Medium,76106.98199999999,High,2,1.15,0
655,Spain,Male,37,1,0.0,1,1,1,106040.97,0,30-45,Medium,New,Zero,32012.291,Low,1,0.0,1
431,France,Male,63,6,160982.89,1,1,1,168008.17,0,60+,Low,Mid,High,132093.896,Premium,1,0.96,0
620,France,Female,70,3,87926.24,2,1,0,33350.26,1,60+,Medium,Mid,Medium,54568.198,Medium,0,2.64,2
782,France,Female,35,4,0.0,1,1,1,119565.34,0,30-45,High,Mid,Zero,36669.602,Low,1,0.0,1
581,Spain,Male,46,2,79385.21,2,0,0,188492.82,0,46-60,Medium,New,Medium,96640.451,High,0,0.42,3
553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1,46-60,Low,Mid,High,114612.513,Premium,0,0.77,3
658,France,Male,44,2,168396.34,1,1,1,14178.73,0,30-45,Medium,New,High,88851.789,High,1,11.88,0
686,Germany,Male,43,2,134896.03,1,1,1,97847.05,0,30-45,Medium,New,High,97202.13,High,1,1.38,0
539,Spain,Male,36,6,0.0,3,1,1,118959.64,0,30-45,Low,Mid,Zero,36887.892,Low,3,0.0,1
685,France,Female,50,6,94238.75,2,1,1,50664.07,1,46-60,Medium,Mid,Medium,63518.596,Medium,2,1.86,1
850,France,Male,29,1,0.0,2,0,0,152996.89,0,<30,High,New,Zero,46099.067,Medium,0,0.0,2
763,Spain,Female,39,7,0.0,2,1,0,19458.75,0,30-45,High,Long,Zero,7237.625,Low,0,0.0,2
634,Germany,Male,43,3,212696.32,1,1,0,115268.86,0,30-45,Medium,Mid,High,141528.818,Premium,0,1.85,3
567,France,Male,59,3,0.0,2,1,0,25843.7,1,46-60,Low,Mid,Zero,8353.11,Low,0,0.0,2
539,France,Male,39,3,139153.68,2,1,0,147662.33,0,30-45,Low,Mid,High,114475.539,Premium,0,0.94,3
764,France,Male,41,7,0.0,2,0,0,134878.34,0,30-45,High,Long,Zero,41863.502,Medium,0,0.0,2
653,France,Female,40,0,0.0,2,1,0,35795.85,0,30-45,Medium,New,Zero,10738.755,Low,0,0.0,2
566,Spain,Male,44,5,0.0,2,1,0,66462.79,0,30-45,Low,Mid,Zero,20938.837,Low,0,0.0,2
714,Germany,Male,29,6,92887.13,1,1,1,69578.49,0,<30,Medium,Mid,Medium,68517.11200000001,Medium,1,1.33,0
580,Spain,Female,65,1,0.0,2,0,1,103182.46,0,60+,Low,New,Zero,31154.738,Low,2,0.0,1
548,France,Male,29,5,83442.98,1,0,1,177017.39,0,<30,Low,Mid,Medium,95826.707,High,1,0.47,0
646,Germany,Female,36,6,144773.29,2,1,0,53217.3,0,30-45,Medium,Mid,High,89551.835,High,0,2.72,3
622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1,46-60,Medium,Long,Medium,106613.872,Premium,1,0.69,0
706,France,Female,35,8,178032.53,1,0,1,42181.68,0,30-45,Medium,Long,High,103270.769,Premium,1,4.22,0
680,France,Male,23,5,140007.19,1,0,1,31714.08,0,<30,Medium,Mid,High,80517.819,High,1,4.41,0
698,France,Male,37,5,98400.61,2,0,0,25017.28,0,30-45,Medium,Mid,Medium,57705.489,Medium,0,3.93,2
581,Spain,Female,46,1,0.0,2,1,0,104272.04,0,46-60,Medium,New,Zero,31481.612,Low,0,0.0,2
728,Germany,Male,45,3,108924.33,2,1,0,84300.4,1,30-45,High,Mid,Medium,80352.285,High,0,1.29,3
707,Spain,Female,32,4,132835.56,1,0,0,136877.24,0,30-45,Medium,Mid,High,108280.952,Premium,0,0.97,3
761,France,Female,26,1,0.0,2,1,1,199409.19,0,<30,High,New,Zero,60022.757,Medium,2,0.0,1
483,Germany,Male,41,1,118334.44,1,0,0,163147.99,1,30-45,Low,New,Medium,108311.617,Premium,0,0.73,3
736,Germany,Female,25,9,81732.88,2,1,0,136497.28,0,<30,High,Long,Medium,83615.62400000001,High,0,0.6,3
716,Germany,Male,66,5,121411.9,1,0,0,10070.4,1,60+,Medium,Mid,Medium,64727.07,Medium,0,12.06,3
654,France,Male,32,9,121455.65,1,1,0,190068.53,1,30-45,Medium,Long,Medium,119548.384,Premium,0,0.64,3
649,Spain,Male,20,5,0.0,2,1,1,58309.54,0,<30,Medium,Mid,Zero,18492.862,Low,2,0.0,1
649,France,Male,46,5,0.0,2,1,1,76946.6,0,46-60,Medium,Mid,Zero,24083.98,Low,2,0.0,1
612,France,Female,31,8,117989.76,1,1,1,54129.86,0,30-45,Medium,Long,Medium,76833.83799999999,High,1,2.18,0
657,Spain,Male,40,10,0.0,2,1,1,52990.7,0,30-45,Medium,Long,Zero,17897.21,Low,2,0.0,1
511,France,Female,31,5,137411.29,1,0,1,161854.98,0,30-45,Low,Mid,High,118262.139,Premium,1,0.85,0
682,France,Male,61,10,73688.2,1,1,1,172141.33,0,60+,Medium,Long,Medium,90486.499,High,1,0.43,0
748,Spain,Male,58,9,122330.7,2,0,1,124429.19,0,46-60,High,Long,Medium,100294.107,Premium,2,0.98,0
554,Germany,Male,43,5,99906.89,1,0,0,24983.39,0,30-45,Low,Mid,Medium,58448.462,Medium,0,4.0,3
794,Spain,Female,28,5,0.0,2,0,1,86699.98,0,<30,High,Mid,Zero,27009.994,Low,2,0.0,1
807,France,Female,47,9,167664.83,1,0,0,125440.11,1,46-60,High,Long,High,123264.448,Premium,0,1.34,3
594,France,Female,34,7,141525.55,1,0,0,9443.15,0,30-45,Medium,Long,High,74995.72,High,0,14.99,3
652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0,30-45,Medium,Mid,Medium,121779.373,Premium,0,0.64,3
729,France,Female,34,9,132121.71,1,0,1,105409.31,0,30-45,High,Long,High,99483.648,Premium,1,1.25,0
625,France,Male,39,2,0.0,2,1,0,100403.05,0,30-45,Medium,New,Zero,30520.915,Low,0,0.0,2
597,Germany,Female,60,0,78539.84,1,0,1,48502.88,0,46-60,Medium,New,Medium,53820.784,Medium,1,1.62,0
657,Germany,Female,38,5,123770.46,1,0,0,47019.66,1,30-45,Medium,Mid,Medium,76991.128,High,0,2.63,3
633,France,Male,43,5,0.0,2,1,1,48249.88,0,30-45,Medium,Mid,Zero,15474.963999999998,Low,2,0.0,1
663,Germany,Male,49,7,116150.65,3,1,1,84358.71,1,46-60,Medium,Long,Medium,84782.938,High,3,1.38,1
535,France,Male,47,0,160729.1,1,0,1,145986.35,0,46-60,Low,New,High,124160.455,Premium,1,1.1,0
702,France,Female,29,10,88378.6,1,1,0,88550.28,0,<30,Medium,Long,Medium,72754.384,High,0,1.0,3
712,France,Male,33,2,182888.08,1,1,0,3061.0,0,30-45,Medium,New,High,92762.34,High,0,59.75,3
607,France,Male,31,8,0.0,2,1,1,43196.5,0,30-45,Medium,Long,Zero,14558.95,Low,2,0.0,1
476,France,Male,37,4,0.0,1,1,1,55775.84,1,30-45,Low,Mid,Zero,17532.751999999997,Low,1,0.0,1
748,Spain,Female,23,8,85600.08,1,0,0,134077.71,0,<30,High,Long,Medium,84623.353,High,0,0.64,3
815,France,Male,35,4,0.0,2,0,1,198490.33,0,30-45,High,Mid,Zero,60347.099,Medium,2,0.0,1
602,France,Male,32,10,0.0,2,1,1,116052.92,0,30-45,Medium,Long,Zero,36815.876,Low,2,0.0,1
649,Germany,Male,40,4,95001.33,1,0,1,123202.99,0,30-45,Medium,Mid,Medium,85261.562,High,1,0.77,0
551,Spain,Male,27,2,113873.22,1,1,1,85129.77,1,<30,Low,New,Medium,82875.541,High,1,1.34,0
509,France,Male,30,6,0.0,2,1,0,180598.86,0,<30,Low,Mid,Zero,55379.658,Medium,0,0.0,2
685,Spain,Male,40,7,74896.92,1,1,0,198694.2,0,30-45,Medium,Long,Medium,98456.72,Premium,0,0.38,3
536,France,Female,22,5,89492.62,1,0,0,42934.43,0,<30,Low,Mid,Medium,58626.639,Medium,0,2.08,3
711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0,30-45,Medium,Mid,High,99397.425,Premium,0,1.12,3
761,Spain,Male,27,8,0.0,2,1,0,63297.7,0,<30,High,Long,Zero,20589.31,Low,0,0.0,2
535,France,Female,49,3,0.0,1,0,0,61820.41,1,46-60,Low,Mid,Zero,19146.123,Low,0,0.0,2
566,Germany,Male,22,7,144954.75,2,1,0,102246.0,0,<30,Low,Long,High,104551.175,Premium,0,1.42,3
620,Spain,Male,21,9,0.0,2,0,0,154882.79,0,<30,Medium,Long,Zero,48264.837,Medium,0,0.0,2
837,Germany,Male,37,6,94001.61,2,1,0,140723.05,0,30-45,High,Mid,Medium,90417.72,High,0,0.67,3
685,France,Female,40,7,0.0,1,1,0,72852.74,1,30-45,Medium,Long,Zero,23255.822,Low,0,0.0,2
673,France,Male,65,0,0.0,1,1,1,85733.33,0,60+,Medium,New,Zero,25719.999,Low,1,0.0,1
638,France,Male,24,1,0.0,2,0,1,162597.15,0,<30,Medium,New,Zero,48979.145,Medium,2,0.0,1
614,France,Male,46,4,0.0,1,1,0,74379.57,1,46-60,Medium,Mid,Zero,23113.871000000003,Low,0,0.0,2
626,France,Female,44,2,0.0,1,0,1,173117.22,1,30-45,Medium,New,Zero,52335.166,Medium,1,0.0,1
834,Spain,Male,38,8,0.0,2,1,1,66485.26,0,30-45,High,Long,Zero,21545.578,Low,2,0.0,1
691,France,Male,24,6,0.0,2,1,1,92811.2,0,<30,Medium,Mid,Zero,29043.36,Low,2,0.0,1
706,Spain,Male,38,8,0.0,2,0,1,46635.11,0,30-45,Medium,Long,Zero,15590.533,Low,2,0.0,1
633,France,Male,37,7,141546.35,1,1,1,124830.11,0,30-45,Medium,Long,High,109622.208,Premium,1,1.13,0
644,Germany,Female,32,8,141528.88,1,1,1,167087.34,1,30-45,Medium,Long,High,122490.642,Premium,1,0.85,0
666,France,Male,30,7,109805.3,1,0,1,163625.56,0,<30,Medium,Long,Medium,105390.318,Premium,1,0.67,0
708,France,Male,32,10,86614.06,2,1,1,172129.26,0,30-45,Medium,Long,Medium,96945.808,High,2,0.5,0
496,Germany,Female,59,7,91680.1,2,1,0,163141.18,1,46-60,Low,Long,Medium,96182.404,High,0,0.56,3
730,Germany,Male,38,0,38848.19,2,0,0,94003.11,0,30-45,High,New,Low,47625.028000000006,Medium,0,0.41,2
696,Spain,Male,40,3,153639.11,1,1,1,138351.68,0,30-45,Medium,Mid,High,118925.05899999998,Premium,1,1.11,0
809,Spain,Male,80,8,0.0,2,0,1,34164.05,0,60+,High,Long,Zero,11849.215,Low,2,0.0,1
701,Spain,Female,33,7,123870.07,1,1,0,97794.71,0,30-45,Medium,Long,Medium,92673.448,High,0,1.27,3
604,France,Male,30,5,0.0,2,1,0,75786.55,0,<30,Medium,Mid,Zero,23735.965,Low,0,0.0,2
665,France,Male,39,10,46323.57,1,1,0,136812.02,0,30-45,Medium,Long,Low,66205.39099999999,Medium,0,0.34,3
639,France,Female,60,5,162039.78,1,1,1,84361.72,1,46-60,Medium,Mid,High,107328.406,Premium,1,1.92,0
696,France,Male,19,1,110928.51,1,1,1,2766.63,0,<30,Medium,New,Medium,56494.244,Medium,1,40.1,0
520,France,Male,38,5,0.0,2,1,0,163185.76,0,30-45,Low,Mid,Zero,49955.728,Medium,0,0.0,2
545,Germany,Male,53,5,114421.55,1,1,0,180598.28,1,46-60,Low,Mid,Medium,112390.259,Premium,0,0.63,3
634,Germany,Female,29,8,130036.21,2,0,1,69849.55,0,<30,Medium,Long,High,87572.97,High,2,1.86,0
750,France,Female,26,1,151510.17,2,1,1,19921.72,0,<30,High,New,High,81931.60100000001,High,2,7.61,0
530,Spain,Female,41,4,0.0,2,0,1,147606.71,0,30-45,Low,Mid,Zero,45082.013,Medium,2,0.0,1
589,France,Female,59,2,0.0,2,1,1,126160.24,1,46-60,Medium,New,Zero,38248.072,Low,2,0.0,1
654,France,Male,37,6,83568.55,1,1,0,47046.72,0,30-45,Medium,Mid,Medium,57098.291,Medium,0,1.78,3
648,France,Female,43,7,139972.18,1,1,0,143668.58,0,30-45,Medium,Long,High,114486.664,Premium,0,0.97,3
835,Spain,Male,45,3,100212.13,1,1,0,152577.62,0,30-45,High,Mid,Medium,96479.351,High,0,0.66,3
446,France,Female,39,1,90217.07,1,1,0,191350.48,0,30-45,Low,New,Medium,102713.679,Premium,0,0.47,3
514,Spain,Male,66,9,0.0,2,1,1,14234.31,0,60+,Low,Long,Zero,6070.293,Low,2,0.0,1
694,Germany,Male,33,4,124067.32,1,1,1,77906.87,0,30-45,Medium,Mid,Medium,86205.721,High,1,1.59,0
554,Spain,Male,46,4,0.0,2,0,1,57320.92,0,46-60,Low,Mid,Zero,17996.275999999998,Low,2,0.0,1
720,Germany,Female,57,1,162082.31,4,0,0,27145.73,1,46-60,Medium,New,High,89384.874,High,0,5.97,3
641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1,46-60,Medium,New,Medium,67127.16100000001,Medium,4,4.36,1
813,France,Male,32,1,122889.88,1,1,1,26476.18,0,30-45,High,New,Medium,69587.794,Medium,1,4.64,0
480,France,Male,40,6,148790.61,1,0,1,79329.7,0,30-45,Low,Mid,High,99394.215,Premium,1,1.88,0
811,France,Male,46,9,180226.24,1,1,0,13464.64,1,46-60,High,Long,High,95952.512,High,0,13.39,3
715,Germany,Female,32,3,104857.19,2,1,0,114149.8,0,30-45,Medium,Mid,Medium,87273.535,High,0,0.92,3
620,Spain,Male,31,2,166833.86,2,1,1,135171.6,0,30-45,Medium,New,High,124368.41,Premium,2,1.23,0
721,France,Male,42,4,102936.72,1,0,0,1187.88,0,30-45,High,Mid,Medium,52624.724,Medium,0,86.66,3
772,Germany,Female,48,6,108736.52,1,1,0,184564.67,1,46-60,High,Mid,Medium,110937.661,Premium,0,0.59,3
680,Germany,Male,44,0,129974.79,2,1,1,33391.38,0,30-45,Medium,New,High,75004.809,High,2,3.89,0
535,France,Male,38,8,85982.07,1,1,0,9238.35,0,30-45,Low,Long,Medium,47362.54,Medium,0,9.31,3
655,France,Female,20,7,134397.61,1,0,0,28029.54,0,<30,Medium,Long,High,77007.66699999999,High,0,4.79,3
660,France,Male,63,8,137841.53,1,1,1,42790.29,0,60+,Medium,Long,High,83357.852,High,1,3.22,0
762,Germany,Male,56,10,100260.88,3,1,1,77142.42,1,46-60,High,Long,Medium,75273.166,High,3,1.3,1
662,Germany,Male,39,5,139822.11,2,1,1,146219.9,0,30-45,Medium,Mid,High,114777.025,Premium,2,0.96,0
463,Germany,Female,41,8,123151.51,2,1,0,70127.93,0,30-45,Low,Long,Medium,84214.13399999999,High,0,1.76,3
501,Germany,Male,27,4,95331.83,2,1,0,132104.76,0,<30,Low,Mid,Medium,88097.343,High,0,0.72,3
603,Spain,Female,42,6,0.0,1,1,1,90437.87,0,30-45,Medium,Mid,Zero,28331.361,Low,1,0.0,1
688,Spain,Male,37,7,138162.41,2,1,1,113926.31,0,30-45,Medium,Long,High,104659.098,Premium,2,1.21,0
430,France,Male,38,9,0.0,2,1,1,12050.77,0,30-45,Low,Long,Zero,5415.231,Low,2,0.0,1
632,Germany,Male,48,6,126066.26,1,1,0,64345.61,1,46-60,Medium,Mid,High,83536.813,High,0,1.96,3
601,Spain,Female,42,4,96763.89,1,1,1,199242.65,0,30-45,Medium,Mid,Medium,108954.74,Premium,1,0.49,0
769,France,Female,38,2,0.0,2,0,0,75578.67,0,30-45,High,New,Zero,23073.601,Low,0,0.0,2
551,France,Male,42,2,139561.46,1,1,0,43435.43,1,30-45,Low,New,High,83211.359,High,0,3.21,3
841,France,Female,52,5,0.0,1,0,0,183239.71,1,46-60,High,Mid,Zero,55971.91299999999,Medium,0,0.0,2
469,Spain,Female,31,6,0.0,1,1,0,146213.75,1,30-45,Low,Mid,Zero,45064.125,Medium,0,0.0,2
479,Spain,Male,27,2,172463.45,1,1,1,40315.27,0,<30,Low,New,High,98726.306,Premium,1,4.28,0
701,France,Male,37,8,107798.85,1,1,0,16966.73,0,30-45,Medium,Long,Medium,60589.444,Medium,0,6.35,3
593,France,Male,36,2,70181.48,2,1,0,80608.12,0,30-45,Medium,New,Medium,59673.17599999999,Medium,0,0.87,2
738,Spain,Male,38,5,177997.07,1,0,1,19233.41,0,30-45,High,Mid,High,95768.558,High,1,9.25,0
635,Spain,Male,31,1,0.0,2,1,0,135382.23,0,30-45,Medium,New,Zero,40814.669,Low,0,0.0,2
658,France,Male,32,8,0.0,1,1,1,80410.68,0,30-45,Medium,Long,Zero,25723.204,Low,1,0.0,1
687,Spain,Female,36,5,0.0,1,1,0,17696.22,0,30-45,Medium,Mid,Zero,6308.866,Low,0,0.0,2
650,France,Male,37,9,0.0,2,1,0,17974.08,0,30-45,Medium,Long,Zero,7192.224,Low,0,0.0,2
720,Spain,Male,21,2,123200.78,1,1,1,180712.28,0,<30,Medium,New,Medium,116214.074,Premium,1,0.68,0
602,France,Female,63,7,0.0,2,1,1,56323.21,0,60+,Medium,Long,Zero,18296.963,Low,2,0.0,1
618,Spain,Male,33,4,0.0,2,1,1,77550.18,0,30-45,Medium,Mid,Zero,24065.054,Low,2,0.0,1
803,Germany,Male,41,9,137742.9,2,1,1,166957.82,0,30-45,High,Long,High,120758.796,Premium,2,0.83,0
793,France,Female,63,9,116270.72,1,1,1,184243.25,0,60+,High,Long,Medium,115208.335,Premium,1,0.63,0
616,Germany,Male,41,10,113220.2,2,1,1,114072.91,0,30-45,Medium,Long,Medium,92831.973,High,2,0.99,0
550,Spain,Male,51,5,0.0,2,1,0,153917.41,0,46-60,Low,Mid,Zero,47175.223,Medium,0,0.0,2
602,France,Female,56,3,115895.22,3,1,0,4176.17,1,46-60,Medium,Mid,Medium,59800.461,Medium,0,27.75,2
452,France,Female,60,6,121730.49,1,1,1,142963.29,0,46-60,Low,Mid,Medium,104954.232,Premium,1,0.85,0
655,Spain,Female,28,3,113811.85,2,0,1,76844.23,0,<30,Medium,Mid,Medium,80559.194,High,2,1.48,0
510,France,Female,26,6,136214.08,1,0,0,159742.33,0,<30,Low,Mid,High,117229.739,Premium,0,0.85,3
557,France,Male,39,8,146200.01,1,1,0,177944.64,0,30-45,Low,Long,High,128083.397,Premium,0,0.82,3
676,France,Male,37,10,106242.67,1,1,1,166678.28,0,30-45,Medium,Long,Medium,105124.819,Premium,1,0.64,0
640,France,Female,29,4,0.0,2,1,0,44904.26,0,<30,Medium,Mid,Zero,14271.278,Low,0,0.0,2
529,Spain,Male,31,6,0.0,1,1,0,10625.91,0,30-45,Low,Mid,Zero,4387.772999999999,Low,0,0.0,2
559,France,Male,45,8,24043.45,1,0,1,169781.45,1,30-45,Low,Long,Low,64556.16,Medium,1,0.14,0
689,France,Female,58,5,0.0,2,0,1,49848.86,0,46-60,Medium,Mid,Zero,15954.658,Low,2,0.0,1
626,Germany,Male,39,10,132287.92,3,1,1,51467.92,1,30-45,Medium,Long,High,83584.33600000001,High,3,2.57,1
697,Spain,Male,30,1,0.0,2,0,0,735.79,0,<30,Medium,New,Zero,420.737,Low,0,0.0,2
823,France,Female,44,1,0.0,2,0,1,182495.7,0,30-45,High,New,Zero,54948.71,Medium,2,0.0,1
565,Germany,Female,32,4,90322.99,2,0,1,118740.37,0,30-45,Low,Mid,Medium,81583.606,High,2,0.76,0
631,Spain,Male,23,3,0.0,2,1,0,13813.24,0,<30,Medium,Mid,Zero,4743.972,Low,0,0.0,2
646,France,Female,34,3,131283.11,1,0,0,130500.65,0,30-45,Medium,Mid,High,105391.75,Premium,0,1.01,3
676,Spain,Male,48,1,131659.59,2,0,1,14152.15,0,46-60,Medium,New,High,70275.44,Medium,2,9.3,0
850,Spain,Female,54,4,120952.74,1,1,0,66963.15,0,46-60,High,Mid,Medium,81365.315,High,0,1.81,3
810,France,Female,38,9,153166.17,1,1,1,93261.69,0,30-45,High,Long,High,106361.592,Premium,1,1.64,0
581,Spain,Male,30,0,53291.86,1,0,0,196582.28,0,<30,Medium,New,Medium,85620.614,High,0,0.27,3
718,France,Female,35,2,167924.95,1,1,0,43024.64,0,30-45,Medium,New,High,97269.867,High,0,3.9,3
713,France,Male,43,5,86394.14,1,1,1,130001.13,0,30-45,Medium,Mid,Medium,83197.409,High,1,0.66,0
672,France,Female,50,1,0.0,1,1,0,12106.82,1,46-60,Medium,New,Zero,3832.046,Low,0,0.0,2
781,Spain,Male,33,3,0.0,2,1,1,42556.33,0,30-45,High,Mid,Zero,13366.899,Low,2,0.0,1
656,Spain,Male,47,1,0.0,2,1,1,197961.93,0,46-60,Medium,New,Zero,59588.579,Medium,2,0.0,1
583,France,Female,31,4,158978.79,1,1,0,12538.92,0,30-45,Medium,Mid,High,84051.07100000001,High,0,12.68,3
808,Germany,Female,37,2,100431.84,1,1,0,35140.49,1,30-45,High,New,Medium,61158.067,Medium,0,2.86,3
721,Spain,Male,33,5,0.0,2,0,1,117626.9,0,30-45,High,Mid,Zero,36288.07,Low,2,0.0,1
778,Germany,Female,29,6,150358.97,1,1,0,62454.01,1,<30,High,Mid,High,95115.688,High,0,2.41,3
850,Spain,Female,45,4,114347.85,2,1,1,109089.04,0,30-45,High,Mid,Medium,90700.637,High,2,1.05,0
693,France,Female,39,4,0.0,2,0,1,142331.39,0,30-45,Medium,Mid,Zero,43499.417,Medium,2,0.0,1
520,France,Male,34,4,134007.9,1,1,1,193209.11,0,30-45,Low,Mid,High,125766.683,Premium,1,0.69,0
759,Germany,Male,31,4,98899.91,1,1,1,47832.82,0,30-45,High,Mid,Medium,64599.801,Medium,1,2.07,0
637,France,Male,60,3,0.0,2,1,1,70174.03,0,46-60,Medium,Mid,Zero,21652.209,Low,2,0.0,1
755,Germany,Male,40,2,137430.82,2,0,0,176768.59,0,30-45,High,New,High,122145.987,Premium,0,0.78,3
662,France,Female,47,6,0.0,2,1,1,129392.75,0,46-60,Medium,Mid,Zero,40017.825,Low,2,0.0,1
503,France,Female,37,8,0.0,2,1,1,97893.32,0,30-45,Low,Long,Zero,30967.996000000003,Low,2,0.0,1
599,Germany,Male,39,2,188976.89,2,0,1,176142.09,0,30-45,Medium,New,High,147731.072,Premium,2,1.07,0
583,Spain,Female,40,4,0.0,2,1,0,114093.73,0,30-45,Medium,Mid,Zero,35028.119,Low,0,0.0,2
764,Spain,Female,48,1,75990.97,1,1,0,158323.81,1,46-60,High,New,Medium,85692.628,High,0,0.48,3
513,France,Male,29,10,0.0,2,0,1,25514.77,0,<30,Low,Long,Zero,9654.431,Low,2,0.0,1
730,Spain,Male,62,5,112181.08,1,0,1,61513.87,0,60+,High,Mid,Medium,75544.701,High,1,1.82,0
820,Spain,Male,34,10,97208.46,1,1,1,59553.34,0,30-45,High,Long,Medium,68470.232,Medium,1,1.63,0
597,Spain,Female,26,7,0.0,2,1,0,110253.2,0,<30,Medium,Long,Zero,34475.96,Low,0,0.0,2
637,France,Male,32,5,0.0,1,0,0,148769.08,0,30-45,Medium,Mid,Zero,45630.724,Medium,0,0.0,2
696,France,Male,34,9,150856.79,1,0,1,8236.78,0,30-45,Medium,Long,High,79699.429,High,1,18.32,0
635,Germany,Female,37,9,146748.07,1,0,1,11407.58,0,30-45,Medium,Long,High,78596.30900000001,High,1,12.86,0
673,Spain,Female,57,4,0.0,2,1,1,49684.09,0,46-60,Medium,Mid,Zero,15705.227,Low,2,0.0,1
662,Spain,Male,33,3,0.0,2,0,1,68064.83,0,30-45,Medium,Mid,Zero,21019.449,Low,2,0.0,1
683,Spain,Male,41,0,148863.17,1,1,1,163911.32,0,30-45,Medium,New,High,123604.981,Premium,1,0.91,0
850,France,Male,55,6,0.0,1,1,0,944.41,1,46-60,High,Mid,Zero,1483.323,Low,0,0.0,2
815,Spain,Male,28,6,0.0,2,0,1,185547.71,0,<30,High,Mid,Zero,56864.313,Medium,2,0.0,1
671,Spain,Male,34,10,153360.02,1,1,0,140509.86,0,30-45,Medium,Long,High,120832.968,Premium,0,1.09,3
601,France,Female,40,3,92055.36,1,0,1,164652.02,1,30-45,Medium,Mid,Medium,96023.286,High,1,0.56,0
709,Germany,Female,39,9,124723.92,1,1,0,73641.86,0,30-45,Medium,Long,Medium,86254.518,High,0,1.69,3
702,Germany,Male,28,1,103033.83,1,1,1,40321.87,0,<30,Medium,New,Medium,63813.476,Medium,1,2.56,0
558,France,Male,40,6,0.0,2,1,0,173844.89,0,30-45,Low,Mid,Zero,53353.467,Medium,0,0.0,2
691,Spain,Male,40,1,0.0,2,1,1,145613.17,0,30-45,Medium,New,Zero,43883.951,Medium,2,0.0,1
700,France,Female,30,9,0.0,1,1,1,174971.64,0,<30,Medium,Long,Zero,54291.492000000006,Medium,1,0.0,1
667,France,Male,33,4,0.0,2,1,1,131834.75,0,30-45,Medium,Mid,Zero,40350.425,Low,2,0.0,1
624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1,46-60,Medium,Mid,Medium,92112.54,High,0,1.06,3
580,France,Female,23,5,113923.81,2,0,0,196241.43,0,<30,Low,Mid,Medium,116834.334,Premium,0,0.58,3
571,Spain,Female,31,3,0.0,2,1,1,194667.92,0,30-45,Low,Mid,Zero,59000.376,Medium,2,0.0,1
561,France,Male,37,5,0.0,2,1,0,83093.25,0,30-45,Low,Mid,Zero,25927.975,Low,0,0.0,2
529,France,Male,28,9,0.0,2,1,1,52545.24,0,<30,Low,Long,Zero,17563.572,Low,2,0.0,1
670,France,Male,36,7,0.0,2,0,0,59571.5,0,30-45,Medium,Long,Zero,19271.45,Low,0,0.0,2
666,Germany,Female,21,1,121827.43,2,1,1,99818.31,0,<30,Medium,New,Medium,91059.208,High,2,1.22,0
628,Spain,Male,42,7,0.0,2,0,1,172967.87,0,30-45,Medium,Long,Zero,53290.361,Medium,2,0.0,1
577,France,Male,60,10,125389.7,2,1,1,178616.73,0,46-60,Low,Long,High,118279.869,Premium,2,0.7,0
652,Spain,Female,38,1,103895.31,1,0,1,159649.44,0,30-45,Medium,New,Medium,100042.487,Premium,1,0.65,0
678,France,Male,26,5,111128.04,1,1,0,60941.27,1,<30,Medium,Mid,Medium,74846.401,High,0,1.82,3
