CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,CreditBand,TenureGroup,BalanceSegment,CLV_Score,CLV_Segment,EngagementScore,Balance_Salary_Ratio
564,Germany,Female,33,2,115761.51,1,0,1,112350.21,1,30-45,Low,New,Medium,91985.818,High,1,1.03
730,Spain,Male,26,6,0.0,2,1,1,185808.7,0,<30,High,Mid,Zero,56942.61,Medium,2,0.0
678,Germany,Male,32,4,139626.01,1,1,1,118235.52,1,30-45,Medium,Mid,High,106083.66100000001,Premium,1,1.18
540,France,Female,31,7,0.0,1,0,1,183051.6,1,30-45,Low,Long,Zero,56315.48,Medium,1,0.0
767,France,Female,35,6,115576.44,1,0,1,27922.45,0,30-45,High,Mid,Medium,67364.955,Medium,1,4.14
615,France,Female,23,4,0.0,2,1,0,196476.19,0,<30,Medium,Mid,Zero,59742.856999999996,Medium,0,0.0
583,Germany,Female,41,5,77647.6,1,1,0,190429.52,0,30-45,Medium,Mid,Medium,96952.65599999999,High,0,0.41
850,France,Female,40,5,0.0,2,1,0,35034.15,0,30-45,High,Mid,Zero,11510.245,Low,0,0.0
651,Germany,Female,34,10,148962.46,1,1,0,66389.43,1,30-45,Medium,Long,High,96398.059,High,0,2.24
798,France,Male,22,8,0.0,2,1,0,107615.43,0,<30,High,Long,Zero,33884.629,Low,0,0.0
695,France,Male,37,2,0.0,2,1,1,99692.65,0,30-45,Medium,New,Zero,30307.795,Low,2,0.0
497,Germany,Male,41,5,80542.81,1,0,0,88729.22,1,30-45,Low,Mid,Medium,67890.171,Medium,0,0.91
739,France,Male,40,4,0.0,2,0,0,173321.65,0,30-45,High,Mid,Zero,52796.494999999995,Medium,0,0.0
549,France,Female,34,4,0.0,2,0,0,139463.57,0,30-45,Low,Mid,Zero,42639.071,Medium,0,0.0
850,France,Male,35,9,102050.47,1,1,1,3769.71,0,30-45,High,Long,Medium,53956.148,Medium,1,27.07
648,Spain,Male,49,5,0.0,1,1,0,149946.43,1,46-60,Medium,Mid,Zero,45983.929,Medium,0,0.0
679,France,Female,24,6,114948.76,2,0,1,135768.25,0,<30,Medium,Mid,Medium,99404.855,Premium,2,0.85
606,Germany,Male,39,8,136000.45,2,1,0,31708.53,0,30-45,Medium,Long,High,79112.784,High,0,4.29
850,France,Male,32,4,156001.68,2,1,1,151677.31,0,30-45,High,Mid,High,124304.033,Premium,2,1.03
619,Germany,Male,41,3,147974.16,2,1,0,170518.83,0,30-45,Medium,Mid,High,125742.72899999999,Premium,0,0.87
719,Spain,Male,44,2,0.0,2,1,0,196582.19,0,30-45,Medium,New,Zero,59374.657,Medium,0,0.0
640,Germany,Male,26,5,90402.77,1,1,1,3298.65,0,<30,Medium,Mid,Medium,47190.98,Medium,1,27.41
710,France,Male,40,5,0.0,2,0,0,162878.96,0,30-45,Medium,Mid,Zero,49863.687999999995,Medium,0,0.0
580,France,Male,31,2,0.0,2,0,1,64014.24,0,30-45,Low,New,Zero,19604.271999999997,Low,2,0.0
550,France,Male,44,9,0.0,2,1,0,26257.01,0,30-45,Low,Long,Zero,9677.103,Low,0,0.0
841,France,Female,31,3,162701.65,2,1,1,126794.56,0,30-45,High,Mid,High,119989.193,Premium,2,1.28
760,France,Male,34,2,0.0,2,1,0,164162.44,0,30-45,High,New,Zero,49648.731999999996,Medium,0,0.0
687,France,Female,30,6,0.0,2,0,0,179206.92,0,<30,Medium,Mid,Zero,54962.076,Medium,0,0.0
753,Germany,Female,35,5,82453.96,2,0,0,18254.75,0,30-45,High,Mid,Medium,47703.405000000006,Medium,0,4.52
661,France,Male,35,9,100107.99,1,1,0,83949.68,0,30-45,Medium,Long,Medium,77038.899,High,0,1.19
699,France,Male,28,7,0.0,2,1,1,22684.78,0,<30,Medium,Long,Zero,8205.434,Low,2,0.0
617,Germany,Female,39,5,83348.89,3,1,0,7953.62,1,30-45,Medium,Mid,Medium,45060.531,Medium,0,10.48
595,Germany,Female,44,4,96553.52,2,1,0,143952.24,1,30-45,Medium,Mid,Medium,92262.432,High,0,0.67
669,France,Male,50,9,201009.64,1,1,0,158032.5,1,46-60,Medium,Long,High,149714.57,Premium,0,1.27
613,France,Female,27,5,125167.74,1,1,0,199104.52,0,<30,Medium,Mid,High,123315.226,Premium,0,0.63
782,France,Male,32,9,0.0,1,1,1,87566.97,0,30-45,High,Long,Zero,28070.091,Low,1,0.0
582,France,Female,43,5,153313.67,1,0,0,170563.73,0,30-45,Medium,Mid,High,128825.954,Premium,0,0.9
679,France,Male,30,9,0.0,2,1,0,157871.55,0,<30,Medium,Long,Zero,49161.465,Medium,0,0.0
611,France,Female,40,2,125879.29,1,1,0,93203.43,0,30-45,Medium,New,High,91300.674,High,0,1.35
455,Germany,Female,37,6,170057.62,1,0,1,54398.56,0,30-45,Low,Mid,High,102548.378,Premium,1,3.13
621,France,Male,32,1,0.0,2,1,1,168779.47,0,30-45,Medium,New,Zero,50833.841,Medium,2,0.0
596,Germany,Male,48,2,131326.47,1,0,0,1140.02,1,46-60,Medium,New,High,66405.241,Medium,0,115.2
585,Spain,Female,56,1,128472.8,1,1,0,186476.91,1,46-60,Medium,New,High,120379.473,Premium,0,0.69
742,France,Male,32,6,160485.16,1,1,0,29023.03,0,30-45,High,Mid,High,90149.489,High,0,5.53
850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1,30-45,High,Mid,Medium,61429.242,Medium,3,1.41
738,Germany,Female,40,1,115409.18,2,0,0,180456.8,0,30-45,High,New,Medium,112041.62999999999,Premium,0,0.64
619,Spain,Male,46,8,62400.48,1,1,1,132498.39,1,46-60,Medium,Long,Medium,72549.757,High,1,0.47
628,France,Female,50,4,143054.56,1,0,1,109608.81,1,46-60,Medium,Mid,High,105209.923,Premium,1,1.31
487,France,Male,24,7,133628.09,2,1,1,98570.01,0,<30,Low,Long,High,97785.048,High,2,1.36
513,Spain,Female,41,9,107135.04,2,1,1,160546.58,0,30-45,Low,Long,Medium,103531.49399999999,Premium,2,0.67
563,Spain,Male,26,7,0.0,2,0,0,6139.74,0,<30,Low,Long,Zero,3241.9219999999996,Low,0,0.0
803,France,Female,65,2,151659.52,2,0,1,6930.17,0,60+,High,New,High,78308.811,High,2,21.88
607,Spain,Female,32,7,0.0,3,0,1,10674.62,0,30-45,Medium,Long,Zero,4602.386,Low,3,0.0
628,Germany,Female,51,9,155903.82,2,1,1,71159.84,0,46-60,Medium,Long,High,101099.862,Premium,2,2.19
521,Spain,Female,49,4,82940.25,2,0,0,62413.01,1,46-60,Low,Mid,Medium,60994.028,Medium,0,1.33
669,Germany,Female,50,4,112650.89,1,0,0,166386.22,1,46-60,Medium,Mid,Medium,107041.311,Premium,0,0.68
686,France,Female,41,10,0.0,1,1,0,133086.45,0,30-45,Medium,Long,Zero,41925.935000000005,Medium,0,0.0
700,Germany,Male,35,4,95853.39,2,1,0,192933.37,0,30-45,Medium,Mid,Medium,106606.706,Premium,0,0.5
663,France,Female,42,1,82228.67,2,1,0,71359.78,0,30-45,Medium,New,Medium,62722.269,Medium,0,1.15
671,Spain,Female,31,4,0.0,2,0,1,79270.02,0,30-45,Medium,Mid,Zero,24581.006,Low,2,0.0
651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1,30-45,Medium,New,High,90925.434,High,3,5.53
728,France,Male,34,4,106328.08,1,1,0,88680.65,0,30-45,High,Mid,Medium,80568.235,High,0,1.2
574,France,Female,34,7,152992.91,1,1,1,134691.2,0,30-45,Low,Long,High,118303.815,Premium,1,1.14
464,France,Male,38,3,116439.65,1,1,0,75574.48,0,30-45,Low,Mid,Medium,81492.169,High,0,1.54
604,Spain,Male,27,9,101352.78,1,0,0,30252.3,0,<30,Medium,Long,Medium,61552.08,Medium,0,3.35
836,Spain,Female,37,10,0.0,2,1,0,111324.41,0,30-45,High,Long,Zero,35397.323,Low,0,0.0
511,Germany,Female,75,9,105609.17,1,0,1,105425.18,0,60+,Low,Long,Medium,86232.139,High,1,1.0
518,France,Female,45,8,0.0,2,1,1,36193.07,0,30-45,Low,Long,Zero,12457.921,Low,2,0.0
756,France,Male,67,4,0.0,3,1,1,93081.87,0,60+,High,Mid,Zero,28724.560999999998,Low,3,0.0
489,France,Female,47,8,103894.38,2,1,1,107625.46,0,46-60,Low,Long,Medium,85834.82800000001,High,2,0.97
622,Spain,Male,27,9,139834.93,1,1,1,152733.89,0,<30,Medium,Long,High,117537.632,Premium,1,0.92
652,France,Female,36,6,112518.71,2,0,1,110421.31,0,30-45,Medium,Mid,Medium,90585.74799999999,High,2,1.02
625,France,Female,37,7,115895.42,1,1,0,48486.25,0,30-45,Medium,Long,Medium,73893.58499999999,High,0,2.39
521,Spain,Female,39,3,146408.68,1,0,0,72993.67,0,30-45,Low,Mid,High,95702.44099999999,High,0,2.01
546,France,Male,34,4,165363.31,2,1,1,25744.13,1,30-45,Low,Mid,High,91204.894,High,2,6.42
697,France,Female,45,1,0.0,2,1,0,46807.62,1,30-45,Medium,New,Zero,14242.286,Low,0,0.0
571,Germany,Male,33,3,71843.15,1,1,0,26772.04,0,30-45,Low,Mid,Medium,44553.187,Medium,0,2.68
748,Spain,Male,35,5,105492.53,1,1,1,150057.2,0,30-45,High,Mid,Medium,98763.425,Premium,1,0.7
591,France,Male,35,7,183027.25,1,1,1,56028.79,0,30-45,Medium,Long,High,109722.262,Premium,1,3.27
814,Germany,Male,29,1,131968.57,2,1,1,147693.92,0,<30,High,New,High,110492.46100000001,Premium,2,0.89
709,France,Female,45,3,104118.5,1,0,1,174032.0,0,30-45,Medium,Mid,Medium,104868.85,Premium,1,0.6
433,Spain,Male,27,2,0.0,2,1,1,153698.65,0,<30,Low,New,Zero,46509.594999999994,Medium,2,0.0
781,France,Male,20,0,125023.1,2,1,1,108301.45,0,<30,High,New,High,95001.985,High,2,1.15
656,France,Female,30,4,74323.2,1,1,1,22929.08,0,<30,Medium,Mid,Medium,44840.324,Medium,1,3.24
683,France,Male,38,7,109346.13,2,1,0,102665.92,0,30-45,Medium,Long,Medium,86872.841,High,0,1.07
620,France,Male,32,6,0.0,2,1,0,56139.09,0,30-45,Medium,Mid,Zero,18041.727,Low,0,0.0
637,Germany,Female,39,3,109698.41,1,1,1,88391.29,1,30-45,Medium,Mid,Medium,81966.592,High,1,1.24
525,Spain,Female,30,5,0.0,2,0,1,149195.44,0,<30,Low,Mid,Zero,45758.632,Medium,2,0.0
793,Germany,Female,34,5,127758.09,1,1,0,143357.03,0,30-45,High,Mid,High,107886.154,Premium,0,0.89
638,Germany,Male,50,1,102645.48,1,1,0,168359.98,1,46-60,Medium,New,Medium,102030.734,Premium,0,0.61
520,France,Male,31,4,93249.4,1,1,0,77335.75,0,30-45,Low,Mid,Medium,70625.42499999999,Medium,0,1.21
641,France,Male,35,5,0.0,2,1,0,93148.93,0,30-45,Medium,Mid,Zero,28944.678999999996,Low,0,0.0
840,Germany,Female,51,1,87779.83,1,0,1,36687.11,1,46-60,High,New,Medium,55096.048,Medium,1,2.39
504,Spain,Male,40,5,0.0,2,0,0,146703.36,0,30-45,Low,Mid,Zero,45011.007999999994,Medium,0,0.0
686,France,Male,38,0,138131.34,1,0,1,115927.85,0,30-45,Medium,New,High,103844.025,Premium,1,1.19
533,Germany,Male,38,4,70362.52,2,1,1,104189.46,0,30-45,Low,Mid,Medium,67238.098,Medium,2,0.68
577,France,Female,32,1,0.0,2,1,0,9902.39,0,30-45,Low,New,Zero,3170.7169999999996,Low,0,0.0
445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1,46-60,Low,Long,High,90537.021,High,0,10.11
720,France,Male,44,3,86102.27,1,1,0,180134.88,1,30-45,Medium,Mid,Medium,97691.599,High,0,0.48
643,Germany,Male,25,4,115142.9,1,1,1,148098.95,0,<30,Medium,Mid,Medium,102801.13500000001,Premium,1,0.78
652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1,46-60,Medium,New,High,74938.582,High,2,3.26
663,France,Female,33,2,0.0,2,1,0,153295.0,0,30-45,Medium,New,Zero,46388.5,Medium,0,0.0
525,Germany,Female,30,0,157989.21,2,1,1,100687.67,0,<30,Low,New,High,109200.90599999999,Premium,2,1.57
662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1,46-60,Medium,New,High,127631.388,Premium,0,1.69
724,Germany,Male,54,8,172192.49,1,1,1,136902.01,0,46-60,High,Long,High,128766.848,Premium,1,1.26
581,Germany,Male,38,1,133105.47,1,1,0,105732.9,1,30-45,Medium,New,High,98472.605,Premium,0,1.26
685,Spain,Male,38,4,0.0,2,1,1,35884.91,0,30-45,Medium,Mid,Zero,11565.473,Low,2,0.0
595,France,Male,46,10,0.0,1,1,0,73489.15,1,46-60,Medium,Long,Zero,24046.745,Low,0,0.0
588,France,Female,21,8,0.0,2,1,1,110114.19,0,<30,Medium,Long,Zero,34634.257,Low,2,0.0
647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0,30-45,Medium,Mid,High,108847.569,Premium,1,4.79
785,Germany,Female,38,9,107199.75,1,0,0,146398.51,0,30-45,High,Long,Medium,99319.428,Premium,0,0.73
794,Germany,Female,55,6,115796.7,1,1,0,160526.36,1,46-60,High,Mid,Medium,107256.258,Premium,0,0.72
823,France,Male,37,5,164858.18,1,1,1,173516.71,0,30-45,High,Mid,High,135484.103,Premium,1,0.95
687,Germany,Male,38,4,117633.28,1,0,1,88396.6,0,30-45,Medium,Mid,Medium,86135.62,High,1,1.33
850,France,Female,28,9,0.0,2,1,0,185821.41,0,<30,High,Long,Zero,57546.423,Medium,0,0.0
496,France,Female,36,7,0.0,2,0,0,108098.28,0,30-45,Low,Long,Zero,33829.484,Low,0,0.0
527,Germany,Female,30,6,126663.51,1,1,1,162267.91,0,<30,Low,Mid,High,113212.128,Premium,1,0.78
576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1,60+,Low,Mid,High,129277.31,Premium,1,0.73
525,Spain,Female,60,7,0.0,2,0,1,168034.9,0,46-60,Low,Long,Zero,51810.469999999994,Medium,2,0.0
727,Germany,Male,21,8,153344.72,1,1,1,163295.87,0,<30,High,Long,High,127261.121,Premium,1,0.94
671,Germany,Female,23,9,123943.18,1,1,1,159553.27,0,<30,Medium,Long,Medium,111637.571,Premium,1,0.78
625,France,Male,39,5,0.0,1,1,0,99800.87,0,30-45,Medium,Mid,Zero,30940.261,Low,0,0.0
643,Germany,Male,33,7,98630.31,2,1,1,40250.82,0,30-45,Medium,Long,Medium,62790.401,Medium,2,2.45
707,France,Female,33,2,58036.33,1,1,1,83335.78,0,30-45,Medium,New,Medium,54418.899000000005,Medium,1,0.7
539,Spain,Male,28,5,0.0,2,1,0,48382.4,0,<30,Low,Mid,Zero,15514.72,Low,0,0.0
498,Germany,Male,45,7,109200.74,2,0,1,165990.44,0,30-45,Low,Long,Medium,105797.50200000001,Premium,2,0.66
696,Spain,Female,30,0,0.0,2,1,1,9002.8,0,<30,Medium,New,Zero,2700.8399999999997,Low,2,0.0
758,France,Female,33,7,0.0,1,1,0,188156.34,0,30-45,High,Long,Zero,57846.901999999995,Medium,0,0.0
685,France,Female,33,6,0.0,2,0,1,186785.01,0,30-45,Medium,Mid,Zero,57235.503000000004,Medium,2,0.0
655,Germany,Female,30,1,83173.98,2,1,1,184259.6,0,<30,Medium,New,Medium,97064.87,High,2,0.45
747,France,Female,40,3,0.0,1,0,0,57817.84,1,30-45,High,Mid,Zero,17945.352,Low,0,0.0
601,Spain,Male,24,7,0.0,2,0,0,144660.42,0,<30,Medium,Long,Zero,44798.126000000004,Medium,0,0.0
477,France,Male,22,5,82559.42,2,0,0,163112.9,1,<30,Low,Mid,Medium,91213.57999999999,High,0,0.51
558,France,Male,32,5,73494.21,1,0,0,136301.1,0,30-45,Low,Mid,Medium,78637.435,High,0,0.54
586,Spain,Male,29,2,132450.24,1,1,1,36176.63,0,<30,Medium,New,High,77478.109,High,1,3.66
850,France,Male,49,6,128663.9,1,1,0,65769.3,1,46-60,High,Mid,High,85262.73999999999,High,0,1.96
505,France,Female,36,2,79951.9,1,0,1,174123.16,1,30-45,Low,New,Medium,92612.89799999999,High,1,0.46
591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1,46-60,Medium,Long,High,116245.55399999999,Premium,1,0.82
761,Germany,Female,38,1,120530.13,2,1,0,109394.62,0,30-45,High,New,Medium,93283.451,High,0,1.1
554,France,Female,35,10,74988.59,2,0,1,190155.13,0,30-45,Low,Long,Medium,96540.834,High,2,0.39
774,France,Female,47,6,94722.88,1,0,1,61450.96,0,46-60,High,Mid,Medium,66996.728,Medium,1,1.54
771,Spain,Female,33,5,0.0,2,1,0,8673.43,0,30-45,High,Mid,Zero,3602.029,Low,0,0.0
792,France,Male,31,6,71269.89,2,0,1,125912.77,0,30-45,High,Mid,Medium,74608.776,High,2,0.57
673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0,30-45,Medium,Long,Medium,96510.85500000001,High,0,0.65
765,France,Male,40,6,138033.55,1,1,1,67972.45,0,30-45,High,Mid,High,90608.51,High,1,2.03
748,France,Female,41,2,91621.69,1,1,1,71139.31,0,30-45,High,New,Medium,67552.638,Medium,1,1.29
422,France,Male,54,3,140014.42,1,0,1,86350.97,0,46-60,Low,Mid,High,96512.501,High,1,1.62
568,Spain,Male,27,5,126815.97,2,0,1,118648.12,0,<30,Low,Mid,High,100002.421,Premium,2,1.07
502,France,Female,64,3,139663.37,1,0,1,100995.11,0,60+,Low,Mid,High,100730.218,Premium,1,1.38
524,France,Female,28,7,0.0,2,0,1,147100.72,0,<30,Low,Long,Zero,45530.216,Medium,2,0.0
689,France,Male,34,1,165312.27,1,1,0,155495.63,0,30-45,Medium,New,High,129504.824,Premium,0,1.06
661,France,Male,26,8,0.0,2,0,0,196875.87,0,<30,Medium,Long,Zero,60662.761,Medium,0,0.0
606,Spain,Male,33,8,0.0,2,1,1,63176.77,0,30-45,Medium,Long,Zero,20553.031,Low,2,0.0
678,Germany,Female,54,1,123699.28,2,0,1,105221.76,0,46-60,Medium,New,Medium,93616.168,High,2,1.18
636,Germany,Female,29,3,97325.15,1,0,1,131924.38,0,<30,Medium,Mid,Medium,88839.889,High,1,0.74
647,France,Male,32,5,97041.16,1,1,1,23132.73,0,30-45,Medium,Mid,Medium,56460.399000000005,Medium,1,4.19
732,France,Male,36,5,0.0,2,1,0,161428.25,0,30-45,High,Mid,Zero,49428.475,Medium,0,0.0
646,France,Male,50,0,104129.24,2,1,0,181794.86,1,46-60,Medium,New,Medium,106603.078,Premium,0,0.57
559,France,Female,43,1,0.0,1,0,1,86634.3,0,30-45,Low,New,Zero,26190.29,Low,1,0.0
581,France,Male,28,3,104367.5,1,1,1,29937.75,0,<30,Medium,Mid,Medium,61765.075,Medium,1,3.49
565,France,Male,46,7,135369.71,1,0,1,140130.22,0,46-60,Low,Long,High,111123.921,Premium,1,0.97
657,Spain,Female,41,6,112119.48,1,1,0,17536.82,0,30-45,Medium,Mid,Medium,62520.786,Medium,0,6.39
847,France,Male,66,7,123760.68,1,0,1,53157.16,0,60+,High,Long,Medium,79227.488,High,1,2.33
558,France,Female,41,6,0.0,1,1,1,143585.29,1,30-45,Low,Mid,Zero,44275.587,Medium,1,0.0
596,Spain,Male,57,6,0.0,2,1,1,72402.0,0,46-60,Medium,Mid,Zero,22920.6,Low,2,0.0
579,France,Male,39,5,0.0,2,0,1,39891.84,0,30-45,Low,Mid,Zero,12967.551999999998,Low,2,0.0
741,France,Female,36,3,0.0,2,1,1,89804.83,0,30-45,High,Mid,Zero,27541.449,Low,2,0.0
613,France,Male,44,3,0.0,2,0,1,136491.72,0,30-45,Medium,Mid,Zero,41547.515999999996,Medium,2,0.0
694,Spain,Male,31,5,0.0,1,1,0,35593.18,0,30-45,Medium,Mid,Zero,11677.954,Low,0,0.0
729,Spain,Female,42,7,0.0,2,1,0,58268.2,1,30-45,High,Long,Zero,18880.46,Low,0,0.0
480,France,Female,42,1,152160.21,2,1,0,101778.9,0,30-45,Low,New,High,106813.775,Premium,0,1.5
666,France,Female,59,5,0.0,2,1,1,185123.09,0,46-60,Medium,Mid,Zero,56536.926999999996,Medium,2,0.0
575,France,Male,24,2,0.0,2,1,1,119927.81,0,<30,Low,New,Zero,36378.343,Low,2,0.0
850,France,Male,36,3,0.0,2,1,0,195033.07,0,30-45,High,Mid,Zero,59109.921,Medium,0,0.0
740,France,Male,36,4,172381.8,1,1,1,86480.29,0,30-45,High,Mid,High,112934.987,Premium,1,1.99
588,Germany,Male,41,6,106116.56,2,1,0,198766.61,0,30-45,Medium,Mid,Medium,113888.26299999999,Premium,0,0.53
681,France,Male,36,5,141952.07,1,1,1,185144.08,0,30-45,Medium,Mid,High,127519.25899999999,Premium,1,0.77
611,Spain,Female,33,7,0.0,2,1,1,3729.89,0,30-45,Medium,Long,Zero,2518.9669999999996,Low,2,0.0
589,France,Female,37,6,138497.84,1,0,1,18988.58,0,30-45,Medium,Mid,High,76145.494,High,1,7.29
717,Spain,Female,34,1,0.0,2,1,0,119313.74,0,30-45,Medium,New,Zero,35994.122,Low,0,0.0
556,Germany,Male,33,3,124213.36,2,1,0,62627.55,0,30-45,Low,Mid,Medium,81494.945,High,0,1.98
850,France,Male,37,4,126872.6,1,1,0,197266.58,0,30-45,High,Mid,High,123416.274,Premium,0,0.64
685,Spain,Female,42,2,0.0,2,0,0,199992.48,0,30-45,Medium,New,Zero,60397.744,Medium,0,0.0
713,France,Female,37,8,0.0,1,1,1,16403.41,0,30-45,Medium,Long,Zero,6521.023,Low,1,0.0
437,France,Female,26,1,120923.52,1,0,1,78854.57,0,<30,Low,New,Medium,84318.13100000001,High,1,1.53
605,Spain,Male,47,7,142643.54,1,1,0,189310.27,0,46-60,Medium,Long,High,129514.851,Premium,0,0.75
758,Germany,Male,41,10,79857.64,1,1,1,78088.17,0,30-45,High,Long,Medium,65355.27099999999,Medium,1,1.02
600,France,Male,46,10,95502.21,1,0,0,19842.18,0,46-60,Medium,Long,Medium,55703.759000000005,Medium,0,4.81
827,France,Male,38,5,0.0,2,0,0,103305.01,0,30-45,High,Mid,Zero,31991.502999999997,Low,0,0.0
608,Germany,Male,23,8,197715.93,2,1,1,116124.28,0,<30,Medium,Long,High,135295.249,Premium,2,1.7
608,France,Female,30,8,85859.76,1,0,0,142730.27,0,<30,Medium,Long,Medium,87348.961,High,0,0.6
554,France,Male,44,7,85304.27,1,1,1,58076.52,0,30-45,Low,Long,Medium,61475.091,Medium,1,1.47
683,Germany,Female,35,1,132371.3,2,0,0,186123.57,0,30-45,Medium,New,High,122222.72099999999,Premium,0,0.71
660,Spain,Male,33,4,0.0,1,1,0,29664.45,0,30-45,Medium,Mid,Zero,9699.335,Low,0,0.0
628,France,Female,31,5,0.0,1,0,0,147963.07,1,30-45,Medium,Mid,Zero,45388.921,Medium,0,0.0
668,Germany,Male,39,4,79896.0,1,1,0,38466.39,0,30-45,Medium,Mid,Medium,52287.917,Medium,0,2.08
776,France,Female,29,5,0.0,2,1,1,143301.49,0,<30,High,Mid,Zero,43990.44699999999,Medium,2,0.0
820,France,Male,36,4,0.0,2,1,0,31422.69,0,30-45,High,Mid,Zero,10226.806999999999,Low,0,0.0
665,France,Male,36,1,0.0,2,0,1,121505.61,0,30-45,Medium,New,Zero,36651.683,Low,2,0.0
850,Germany,Male,31,4,146587.3,1,1,1,89874.82,0,30-45,High,Mid,High,101056.09599999999,Premium,1,1.63
703,France,Female,42,7,0.0,2,0,1,72500.68,0,30-45,Medium,Long,Zero,23150.203999999998,Low,2,0.0
506,Spain,Male,32,8,0.0,2,0,1,182692.8,0,30-45,Low,Long,Zero,56407.84,Medium,2,0.0
588,Spain,Male,32,3,109109.33,1,0,1,4993.94,0,30-45,Medium,Mid,Medium,56652.847,Medium,1,21.85
622,Spain,Female,26,8,0.0,2,1,1,124964.82,0,<30,Medium,Long,Zero,39089.446,Low,2,0.0
606,France,Male,34,5,0.0,1,1,0,161971.42,0,30-45,Medium,Mid,Zero,49591.426,Medium,0,0.0
517,France,Male,56,9,142147.32,1,0,0,39488.04,1,46-60,Low,Long,High,84720.072,High,0,3.6
758,Spain,Female,43,10,0.0,2,1,1,55313.44,0,30-45,High,Long,Zero,18594.032,Low,2,0.0
677,France,Female,49,3,0.0,2,1,1,187811.71,0,46-60,Medium,Mid,Zero,56943.513,Medium,2,0.0
827,Spain,Female,35,0,0.0,2,0,1,184514.01,0,30-45,High,New,Zero,55354.203,Medium,2,0.0
729,France,Female,36,8,109106.8,1,0,0,121311.12,0,30-45,High,Long,Medium,92546.736,High,0,0.9
654,France,Male,36,2,112262.84,1,1,0,12873.39,0,30-45,Medium,New,Medium,60393.437,Medium,0,8.72
654,Spain,Female,36,5,0.0,2,0,0,157238.05,0,30-45,Medium,Mid,Zero,48171.41499999999,Medium,0,0.0
619,Spain,Male,52,8,0.0,2,1,1,123242.11,0,46-60,Medium,Long,Zero,38572.633,Low,2,0.0
642,Spain,Male,26,8,144238.7,1,1,1,184399.76,0,<30,Medium,Long,High,129039.278,Premium,1,0.78
472,Spain,Female,32,1,159397.75,1,0,1,57323.18,0,30-45,Low,New,High,97095.829,High,1,2.78
470,Spain,Male,30,4,125385.01,1,1,0,68293.93,0,<30,Low,Mid,High,83980.684,High,0,1.84
633,France,Female,60,8,69365.25,1,1,1,10288.24,0,46-60,Medium,Long,Medium,39369.097,Low,1,6.74
602,France,Male,31,7,155271.83,1,1,1,179446.31,0,30-45,Medium,Long,High,132869.808,Premium,1,0.87
640,Spain,Male,29,5,197200.04,2,1,0,141453.62,0,<30,Medium,Mid,High,142036.106,Premium,0,1.39
454,Spain,Female,48,5,144837.79,1,1,1,93151.77,0,46-60,Low,Mid,High,101364.426,Premium,1,1.55
562,France,Female,57,3,0.0,3,1,0,6554.97,1,46-60,Low,Mid,Zero,2566.491,Low,0,0.0
636,France,Male,34,8,0.0,2,1,0,38570.13,0,30-45,Medium,Long,Zero,13171.038999999999,Low,0,0.0
621,Spain,Male,50,3,163085.79,1,0,1,131048.36,0,46-60,Medium,Mid,High,121457.403,Premium,1,1.24
795,Germany,Male,38,7,125903.22,2,1,1,127068.92,0,30-45,High,Long,High,102472.286,Premium,2,0.99
550,France,Male,22,6,154377.3,1,1,1,51721.52,0,<30,Low,Mid,High,93905.106,High,1,2.98
630,Spain,Male,41,7,107511.52,1,0,1,46156.87,0,30-45,Medium,Long,Medium,69002.821,Medium,1,2.33
573,Germany,Male,30,8,127406.5,1,1,0,192950.6,0,<30,Low,Long,High,123188.43,Premium,0,0.66
561,Spain,Male,24,8,143656.55,1,0,1,180932.46,0,<30,Low,Long,High,127708.01299999999,Premium,1,0.79
662,France,Female,39,5,138106.75,1,0,0,19596.73,0,30-45,Medium,Mid,High,75932.394,High,0,7.05
637,France,Male,27,9,128940.24,1,1,0,46786.92,0,<30,Medium,Long,High,80306.196,High,0,2.76
651,Germany,Male,37,9,114453.58,1,0,1,175820.91,0,30-45,Medium,Long,Medium,111773.063,Premium,1,0.65
646,France,Female,33,2,0.0,2,0,0,198208.0,0,30-45,Medium,New,Zero,59862.399999999994,Medium,0,0.0
567,France,Female,48,3,0.0,1,1,0,55362.45,0,46-60,Low,Mid,Zero,17208.734999999997,Low,0,0.0
638,France,Male,41,1,131762.94,1,1,1,47675.29,0,30-45,Medium,New,High,80384.057,High,1,2.76
725,France,Female,31,6,0.0,1,0,0,61326.43,0,30-45,High,Mid,Zero,19597.929,Low,0,0.0
709,France,Female,41,3,150300.65,2,1,0,71672.86,0,30-45,Medium,Mid,High,97252.18299999999,High,0,2.1
787,Spain,Male,39,10,108935.39,1,1,1,101168.3,0,30-45,High,Long,Medium,86818.185,High,1,1.08
