CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CLV_Score,EngagementScore,Balance_Salary_Ratio,Geography_France,Geography_Germany,Geography_Spain,Churn_Probability,Risk_Tier,Actual_Churn
598,1,56,4,98365.33,1,1,1,44251.33,63258.064,1,2.22,False,False,True,0.278,Low Risk,0
552,1,42,8,103362.14,1,0,1,186869.58,109341.944,1,0.55,False,True,False,0.648,High Risk,1
587,1,37,6,104414.03,1,1,0,192026.02,111014.821,0,0.54,False,True,False,0.722,Critical Risk,0
686,0,37,9,134560.62,1,1,0,27596.39,77359.227,0,4.88,True,False,False,0.312,Medium Risk,0
697,0,30,1,0.0,2,0,0,735.79,420.737,0,0.0,False,False,True,0.325,Medium Risk,0
778,1,45,1,162150.42,2,1,0,174531.27,133634.591,0,0.93,False,True,False,0.515,High Risk,0
850,0,36,7,102800.72,1,1,1,87352.43,79006.08899999999,1,1.18,False,True,False,0.275,Low Risk,0
656,0,36,8,97786.08,2,0,1,21478.36,56936.548,2,4.55,True,False,False,0.113,Low Risk,0
656,1,32,1,104254.27,1,1,1,17034.37,57437.446,1,6.12,False,False,True,0.086,Low Risk,0
849,0,69,7,71996.09,1,1,1,139065.94,79117.82699999999,1,0.52,True,False,False,0.121,Low Risk,0
632,0,47,3,0.0,2,1,0,178822.32,54246.696,0,0.0,False,False,True,0.311,Medium Risk,0
770,0,30,8,0.0,2,0,1,50839.85,16851.954999999998,2,0.0,False,False,True,0.017,Low Risk,0
681,0,36,5,141952.07,1,1,1,185144.08,127519.259,1,0.77,True,False,False,0.117,Low Risk,0
660,0,37,2,97324.91,1,1,0,23291.83,56050.004,0,4.18,True,False,False,0.292,Low Risk,0
649,1,36,8,0.0,2,0,1,109179.89,34353.967,2,0.0,True,False,False,0.042,Low Risk,0
807,1,42,9,105356.09,2,1,1,130489.37,93624.856,2,0.81,False,True,False,0.272,Low Risk,0
765,0,44,6,0.0,2,1,1,159899.97,49169.991,2,0.0,True,False,False,0.089,Low Risk,0
824,0,49,8,133231.48,1,1,1,67885.37,88581.351,1,1.96,False,True,False,0.608,High Risk,0
619,0,25,4,0.0,1,1,0,145524.36,44457.308,0,0.0,True,False,False,0.427,Medium Risk,0
555,1,35,1,0.0,2,1,0,101667.0,30700.1,0,0.0,False,False,True,0.085,Low Risk,0
764,0,28,10,124023.18,1,1,0,166188.28,113868.074,0,0.75,False,True,False,0.43,Medium Risk,0
752,1,53,8,114233.18,1,1,1,51587.04,74192.70199999999,1,2.21,True,False,False,0.253,Low Risk,0
772,0,42,3,75075.31,2,1,0,92888.52,66004.211,0,0.81,False,True,False,0.459,Medium Risk,1
660,1,40,8,167181.01,1,1,1,185156.94,140737.587,1,0.9,True,False,False,0.227,Low Risk,0
670,0,40,2,164948.98,3,0,0,177028.0,135982.89,0,0.93,False,True,False,0.701,Critical Risk,1
654,0,32,9,121455.65,1,1,0,190068.53,119548.384,0,0.64,True,False,False,0.187,Low Risk,1
754,0,61,5,146622.35,1,1,1,41815.22,86855.74100000001,1,3.51,True,False,False,0.189,Low Risk,1
613,0,41,7,0.0,2,1,0,60297.72,19489.316,0,0.0,True,False,False,0.175,Low Risk,0
581,0,37,7,0.0,2,1,1,74320.75,23696.225,2,0.0,True,False,False,0.029,Low Risk,0
521,0,43,8,0.0,1,1,1,93180.09,29554.027,1,0.0,True,False,False,0.381,Medium Risk,0
498,0,34,5,0.0,2,1,1,91711.66,28513.498,2,0.0,True,False,False,0.025,Low Risk,0
416,1,25,0,97738.97,2,1,1,160523.33,97026.484,2,0.61,False,True,False,0.11,Low Risk,0
708,1,59,2,0.0,1,1,0,179673.11,54301.933,0,0.0,True,False,False,0.892,Critical Risk,1
737,1,45,2,99169.67,2,1,1,78650.95,73580.12,2,1.26,False,True,False,0.404,Medium Risk,0
819,0,35,1,0.0,2,0,1,3385.04,1215.512,2,0.0,True,False,False,0.042,Low Risk,0
533,1,35,8,0.0,2,1,1,187900.12,57970.036,2,0.0,True,False,False,0.044,Low Risk,0
641,1,40,4,101090.27,1,1,1,51703.09,66856.062,1,1.96,False,False,True,0.161,Low Risk,0
688,0,26,0,0.0,2,1,0,105784.85,31735.455,0,0.0,True,False,False,0.097,Low Risk,0
756,1,34,2,148200.72,1,0,0,194584.48,132875.704,0,0.76,False,True,False,0.506,High Risk,0
807,0,43,1,105799.32,2,1,0,34888.04,63566.072,0,3.03,True,False,False,0.31,Medium Risk,1
769,0,29,2,123757.52,2,1,0,84872.66,87740.558,0,1.46,True,False,False,0.186,Low Risk,0
489,1,38,5,117289.92,1,0,0,85231.88,85214.524,0,1.38,True,False,False,0.341,Medium Risk,0
545,1,44,1,0.0,2,1,1,82614.89,24984.467,2,0.0,False,False,True,0.085,Low Risk,0
773,0,51,8,116197.65,2,1,1,86701.4,85709.245,2,1.34,False,True,False,0.436,Medium Risk,0
727,0,38,2,62276.99,1,1,1,59280.79,49322.732,1,1.05,False,False,True,0.25,Low Risk,0
639,0,39,6,150555.83,1,1,0,30414.17,85602.166,0,4.95,True,False,False,0.428,Medium Risk,0
604,0,43,2,145081.72,1,1,1,23881.62,80105.346,1,6.08,False,False,True,0.234,Low Risk,0
585,0,37,6,152496.82,1,1,1,99907.29,107420.597,1,1.53,False,True,False,0.37,Medium Risk,0
769,0,51,9,156773.78,2,1,0,40257.79,92264.227,0,3.89,True,False,False,0.585,High Risk,0
581,0,28,3,104367.5,1,1,1,29937.75,61765.075,1,3.49,True,False,False,0.067,Low Risk,0
524,0,32,1,144875.71,1,0,0,187740.04,128959.867,0,0.77,True,False,False,0.346,Medium Risk,0
683,1,35,1,132371.3,2,0,0,186123.57,122222.721,0,0.71,False,True,False,0.393,Medium Risk,0
730,1,37,1,0.0,2,1,1,124364.63,37509.389,2,0.0,True,False,False,0.035,Low Risk,0
551,0,27,2,113873.22,1,1,1,85129.77,82875.541,1,1.34,False,False,True,0.06,Low Risk,1
764,1,40,9,100480.53,1,1,0,124095.69,89268.97200000001,0,0.81,True,False,False,0.407,Medium Risk,0
680,1,47,5,0.0,2,1,1,179843.33,54952.999,2,0.0,True,False,False,0.131,Low Risk,0
587,0,62,7,121286.27,1,0,1,6776.92,64076.211,1,17.9,False,False,True,0.258,Low Risk,0
675,0,42,2,92616.64,2,1,0,8567.18,49278.474,0,10.81,False,True,False,0.44,Medium Risk,0
735,0,41,7,179904.0,1,1,1,137180.95,132506.285,1,1.31,True,False,False,0.324,Medium Risk,0
653,0,38,8,119315.75,1,1,0,150468.35,106398.38,0,0.79,True,False,False,0.316,Medium Risk,0
615,0,66,7,0.0,2,1,1,74580.8,23774.24,2,0.0,True,False,False,0.038,Low Risk,0
789,0,51,3,104677.09,1,1,0,74265.38,75218.159,0,1.41,False,True,False,0.93,Critical Risk,0
579,0,36,9,129829.59,1,1,1,60906.12,84986.631,1,2.13,True,False,False,0.077,Low Risk,0
714,1,49,5,140510.89,1,1,0,141914.94,113829.927,0,0.99,False,True,False,0.915,Critical Risk,0
688,0,32,6,124179.3,1,1,1,138759.15,104917.395,1,0.89,False,False,True,0.077,Low Risk,0
518,0,46,4,113625.93,1,0,0,92727.42,85431.19099999999,0,1.23,False,True,False,0.944,Critical Risk,1
737,1,45,2,0.0,2,0,1,177695.67,53708.701,2,0.0,False,False,True,0.232,Low Risk,0
773,1,23,8,0.0,2,1,0,56759.79,18627.937,0,0.0,False,False,True,0.069,Low Risk,0
652,1,33,3,124832.51,1,1,0,195877.06,121779.373,0,0.64,False,False,True,0.298,Low Risk,0
834,0,38,8,0.0,2,1,1,66485.26,21545.578,2,0.0,False,False,True,0.029,Low Risk,0
586,0,42,6,126704.49,2,1,0,41682.3,77056.935,0,3.04,False,True,False,0.618,High Risk,0
618,0,41,8,37702.79,1,1,1,195775.48,79184.039,1,0.19,False,True,False,0.314,Medium Risk,0
650,0,33,0,98064.97,1,1,0,52411.99,64756.082,0,1.87,True,False,False,0.243,Low Risk,0
708,0,41,0,0.0,1,1,0,128400.62,38520.186,0,0.0,True,False,False,0.584,High Risk,0
544,0,22,3,66483.32,1,0,1,110317.39,66936.87700000001,1,0.6,False,False,True,0.215,Low Risk,0
710,1,31,5,0.0,2,1,0,9561.73,3868.519,0,0.0,False,False,True,0.073,Low Risk,0
525,1,23,5,0.0,2,1,0,160249.1,49074.73,0,0.0,True,False,False,0.123,Low Risk,0
825,0,29,3,148874.01,2,0,1,71192.82,96394.851,2,2.09,True,False,False,0.093,Low Risk,0
694,1,31,10,0.0,2,1,0,160990.27,50297.081,0,0.0,True,False,False,0.117,Low Risk,0
623,0,23,1,106012.2,2,0,1,191415.94,110630.882,2,0.55,True,False,False,0.078,Low Risk,0
630,0,33,9,0.0,2,1,0,64804.59,21241.377,0,0.0,True,False,False,0.056,Low Risk,0
570,1,29,4,153040.03,1,1,1,131363.57,116729.086,1,1.17,True,False,False,0.096,Low Risk,1
578,1,28,8,161592.76,1,1,0,177834.79,135746.817,0,0.91,False,False,True,0.31,Medium Risk,0
611,1,43,8,64897.75,1,1,0,114996.33,68547.774,0,0.56,True,False,False,0.659,High Risk,0
597,1,46,4,0.0,2,1,0,58667.16,18400.148,0,0.0,False,False,True,0.266,Low Risk,1
850,0,44,8,0.0,2,1,1,183617.32,56685.196,2,0.0,False,False,True,0.104,Low Risk,0
737,1,43,1,125537.38,1,1,0,138510.01,104521.693,0,0.91,False,True,False,0.884,Critical Risk,1
703,1,42,7,0.0,2,0,1,72500.68,23150.204,2,0.0,True,False,False,0.101,Low Risk,0
681,0,25,5,0.0,1,0,1,90860.97,28258.291,1,0.0,True,False,False,0.266,Low Risk,0
459,1,42,6,129634.25,2,1,1,177683.02,119322.031,2,0.73,False,False,True,0.255,Low Risk,1
850,1,39,2,148586.64,1,1,1,176791.27,127730.701,1,0.84,True,False,False,0.095,Low Risk,0
622,1,34,7,98675.74,1,1,0,138906.85,92409.925,0,0.71,False,True,False,0.505,High Risk,1
593,0,44,5,0.0,1,1,0,128046.98,39414.094,0,0.0,False,False,True,0.757,Critical Risk,0
708,1,51,8,70754.18,1,1,1,92920.04,64853.102,1,0.76,True,False,False,0.272,Low Risk,1
850,1,38,0,106831.69,1,0,1,148977.72,98109.161,1,0.72,True,False,False,0.162,Low Risk,0
733,0,48,7,85915.52,1,1,1,23860.5,51515.91,1,3.6,False,True,False,0.422,Medium Risk,0
697,0,43,7,115371.94,2,1,0,64139.1,78327.7,0,1.8,False,True,False,0.68,High Risk,0
443,0,35,6,161111.45,1,0,0,13946.66,85939.723,0,11.55,True,False,False,0.329,Medium Risk,0
596,0,21,4,210433.08,2,0,1,197297.77,165205.87099999998,2,1.07,True,False,False,0.333,Medium Risk,1
645,0,25,1,157404.02,2,1,0,93073.04,106823.922,0,1.69,False,True,False,0.307,Medium Risk,0
621,0,47,7,107363.29,1,1,1,66799.28,75121.429,1,1.61,False,True,False,0.706,Critical Risk,0
741,1,21,9,0.0,2,0,1,139259.54,43577.862,2,0.0,True,False,False,0.021,Low Risk,0
595,1,64,2,105736.32,1,1,1,89935.73,80248.879,1,1.18,False,True,False,0.531,High Risk,1
630,1,49,1,0.0,2,0,1,162858.29,49057.487,2,0.0,False,False,True,0.176,Low Risk,0
562,0,45,6,136855.24,1,1,0,46864.0,83686.81999999999,0,2.92,True,False,False,0.67,High Risk,0
777,1,35,3,0.0,2,1,1,17257.72,5777.316,2,0.0,False,False,True,0.038,Low Risk,0
720,0,64,3,45752.78,2,1,0,79623.28,47363.374,0,0.57,False,False,True,0.627,High Risk,1
626,1,26,8,148610.41,3,0,1,104502.02,107255.811,3,1.42,False,False,True,0.678,High Risk,1
714,0,45,8,150900.29,2,0,1,139889.15,119016.89,2,1.08,False,False,True,0.348,Medium Risk,0
538,0,33,6,93791.38,1,1,1,199249.29,107870.477,1,0.47,True,False,False,0.146,Low Risk,0
633,1,36,6,125130.28,1,0,0,125961.48,101553.584,0,0.99,True,False,False,0.328,Medium Risk,0
667,0,77,2,0.0,1,1,1,34702.92,10810.875999999998,1,0.0,False,False,True,0.267,Low Risk,0
754,1,35,4,0.0,2,1,0,44830.71,14249.213,0,0.0,True,False,False,0.067,Low Risk,0
554,0,42,1,0.0,2,0,1,183492.9,55247.87,2,0.0,False,False,True,0.232,Low Risk,0
618,0,56,7,0.0,1,1,1,142400.27,44120.081,1,0.0,True,False,False,0.393,Medium Risk,1
583,1,22,2,0.0,2,0,1,5985.36,2195.608,2,0.0,False,False,True,0.039,Low Risk,0
756,0,28,8,179960.2,1,1,0,89938.08,118561.524,0,2.0,True,False,False,0.487,Medium Risk,0
782,1,27,3,0.0,2,1,0,143614.01,43684.203,0,0.0,False,False,True,0.058,Low Risk,0
712,0,36,2,100749.5,3,0,0,70758.37,72002.261,0,1.42,True,False,False,0.623,High Risk,1
793,0,54,2,128966.13,1,0,0,18633.4,70473.085,0,6.92,False,True,False,0.943,Critical Risk,1
578,0,46,5,113226.47,1,1,0,56770.76,74644.463,0,1.99,True,False,False,0.694,High Risk,0
709,0,32,4,147307.91,1,0,1,40861.55,86712.42,1,3.61,True,False,False,0.097,Low Risk,0
513,1,41,9,107135.04,2,1,1,160546.58,103531.494,2,0.67,False,False,True,0.185,Low Risk,0
507,0,46,6,92783.68,1,1,1,51424.29,63019.12699999999,1,1.8,False,False,True,0.263,Low Risk,0
724,0,40,10,0.0,1,1,0,127847.25,40354.175,0,0.0,True,False,False,0.57,High Risk,1
661,1,32,1,145980.23,1,0,1,56636.28,90180.999,1,2.58,False,True,False,0.296,Low Risk,0
590,1,32,0,127763.24,1,1,0,100717.54,94096.882,0,1.27,True,False,False,0.188,Low Risk,0
554,1,31,6,135470.9,1,1,0,107074.81,101057.893,0,1.27,False,True,False,0.54,High Risk,0
597,0,28,2,0.0,3,1,1,78707.97,24012.391,3,0.0,True,False,False,0.328,Medium Risk,0
474,0,26,6,0.0,2,0,0,152491.22,46947.366,0,0.0,True,False,False,0.12,Low Risk,0
593,1,48,3,133903.12,2,1,1,85902.39,93322.277,2,1.56,False,True,False,0.346,Medium Risk,1
594,0,41,2,122545.65,2,1,1,42050.24,74287.897,2,2.91,False,True,False,0.268,Low Risk,0
576,1,41,4,112609.91,1,0,0,191035.18,114415.509,0,0.59,True,False,False,0.648,High Risk,1
566,0,22,7,144954.75,2,1,0,102246.0,104551.175,0,1.42,False,True,False,0.342,Medium Risk,0
612,1,63,2,131629.17,2,1,0,122109.58,102847.459,0,1.08,False,False,True,0.749,Critical Risk,1
724,0,40,6,0.0,2,0,0,106149.48,33044.844,0,0.0,True,False,False,0.231,Low Risk,0
790,1,34,2,164011.48,1,1,0,199420.41,142231.863,0,0.82,False,True,False,0.374,Medium Risk,0
657,0,29,7,83889.03,1,1,0,153059.62,89262.401,0,0.55,False,False,True,0.304,Medium Risk,0
687,0,48,4,0.0,2,1,1,170893.85,52068.155,2,0.0,True,False,False,0.124,Low Risk,0
723,0,38,6,0.0,2,1,1,94415.6,29524.68,2,0.0,False,False,True,0.028,Low Risk,0
662,1,22,9,0.0,2,1,1,44377.65,15113.295,2,0.0,True,False,False,0.029,Low Risk,0
786,1,39,7,0.0,2,0,0,100929.59,31678.877,0,0.0,False,False,True,0.117,Low Risk,0
524,0,40,2,180516.9,1,1,0,180002.42,144659.176,0,1.0,True,False,False,0.582,High Risk,0
625,0,52,8,121161.57,1,1,0,48988.28,76877.269,0,2.47,False,False,True,0.712,Critical Risk,0
759,1,22,5,0.0,1,1,0,22303.17,7690.950999999999,0,0.0,True,False,False,0.32,Medium Risk,0
678,1,41,1,143443.61,1,1,0,196622.28,130908.489,0,0.73,True,False,False,0.481,Medium Risk,1
601,1,37,5,0.0,1,0,0,20708.6,7212.579999999999,0,0.0,True,False,False,0.486,Medium Risk,0
661,0,48,3,120320.54,1,0,0,96463.25,89699.245,0,1.25,True,False,False,0.777,Critical Risk,0
671,0,38,0,92674.94,2,1,0,3647.57,47431.741,0,25.41,False,False,True,0.238,Low Risk,0
663,0,33,5,157274.36,2,1,1,28531.81,88196.723,2,5.51,True,False,False,0.091,Low Risk,0
800,1,46,6,0.0,2,1,0,171928.04,52778.412,0,0.0,False,False,True,0.397,Medium Risk,0
650,1,30,6,0.0,1,0,0,67997.13,21599.139,0,0.0,False,False,True,0.485,Medium Risk,1
807,0,37,10,130110.45,2,0,1,172097.95,118684.61,2,0.76,False,True,False,0.14,Low Risk,0
687,1,30,6,0.0,2,0,0,179206.92,54962.076,0,0.0,True,False,False,0.162,Low Risk,0
478,1,50,2,0.0,1,0,1,93332.64,28399.792,1,0.0,True,False,False,0.685,High Risk,1
497,0,27,7,149400.27,1,0,0,167522.19,126356.792,0,0.89,False,False,True,0.391,Medium Risk,0
678,0,55,4,129646.91,1,1,1,184125.1,120860.985,1,0.7,False,True,False,0.715,Critical Risk,1
705,1,44,10,106731.58,1,1,0,137419.87,96591.751,0,0.78,False,True,False,0.833,Critical Risk,1
702,0,39,8,0.0,2,1,0,99654.13,31496.239,0,0.0,False,False,True,0.073,Low Risk,0
688,1,46,0,74458.25,1,0,1,6866.31,39289.018,1,10.84,False,True,False,0.517,High Risk,0
701,0,29,2,0.0,2,1,0,176943.59,53483.077,0,0.0,True,False,False,0.108,Low Risk,0
621,0,26,2,75237.54,1,0,1,44220.4,51284.89,1,1.7,True,False,False,0.101,Low Risk,0
595,1,39,7,120962.13,1,0,0,23305.01,68872.568,0,5.19,True,False,False,0.403,Medium Risk,0
717,0,38,7,97459.06,1,0,0,189175.71,106882.243,0,0.52,True,False,False,0.495,Medium Risk,0
503,0,37,6,0.0,2,0,0,136506.86,42152.058,0,0.0,False,False,True,0.111,Low Risk,0
576,0,46,4,137367.94,1,1,1,33450.11,79519.003,1,4.11,False,True,False,0.718,Critical Risk,0
760,1,51,2,100946.71,1,0,0,179614.8,104757.795,0,0.56,True,False,False,0.83,Critical Risk,1
841,0,32,2,117070.21,1,1,0,113482.2,92979.765,0,1.03,False,True,False,0.541,High Risk,0
694,0,37,10,143835.47,1,0,1,33326.71,83915.74799999999,1,4.32,True,False,False,0.117,Low Risk,0
850,0,39,6,206014.94,2,0,1,42774.84,117039.922,2,4.82,False,False,True,0.292,Low Risk,1
689,1,57,4,0.0,2,1,0,136649.8,41794.94,0,0.0,False,False,True,0.562,High Risk,1
521,1,39,3,146408.68,1,0,0,72993.67,95702.441,0,2.01,False,False,True,0.458,Medium Risk,0
850,0,36,0,0.0,2,1,0,141242.57,42372.771,0,0.0,False,False,True,0.063,Low Risk,0
656,1,41,6,101179.23,2,1,1,35230.61,62358.798,2,2.87,False,False,True,0.201,Low Risk,0
665,1,23,9,143672.9,1,1,1,115147.33,108180.649,1,1.25,True,False,False,0.073,Low Risk,0
748,1,40,4,0.0,2,1,0,132368.47,40510.541,0,0.0,False,False,True,0.128,Low Risk,0
850,0,68,5,169445.4,1,1,1,186335.07,141623.221,1,0.91,True,False,False,0.199,Low Risk,0
753,1,36,7,128518.98,1,1,1,44567.83,79029.83899999999,1,2.88,True,False,False,0.11,Low Risk,1
656,0,50,7,0.0,2,0,1,72143.44,23043.032,2,0.0,True,False,False,0.121,Low Risk,0
687,1,50,5,0.0,2,1,0,110230.4,34069.119999999995,0,0.0,False,False,True,0.485,Medium Risk,0
636,1,33,0,0.0,1,1,0,92277.47,27683.241,0,0.0,False,False,True,0.514,High Risk,1
774,0,53,4,113709.28,1,1,1,153887.93,103821.019,1,0.74,True,False,False,0.273,Low Risk,1
577,0,31,6,0.0,1,1,1,196395.25,60118.575,1,0.0,False,False,True,0.242,Low Risk,0
531,1,47,6,0.0,1,0,0,194998.34,59699.502,0,0.0,True,False,False,0.88,Critical Risk,1
794,0,56,9,96951.21,1,1,1,71776.76,71808.633,1,1.35,True,False,False,0.197,Low Risk,0
713,1,47,1,0.0,1,1,0,107825.08,32547.524,0,0.0,False,False,True,0.842,Critical Risk,1
569,1,51,3,0.0,3,1,0,75084.96,23125.488,0,0.0,False,False,True,0.729,Critical Risk,1
827,0,38,5,0.0,2,0,0,103305.01,31991.503,0,0.0,True,False,False,0.117,Low Risk,0
613,0,38,9,126265.88,2,0,0,15859.95,69690.925,0,7.96,False,True,False,0.48,Medium Risk,0
660,0,24,5,85089.3,1,1,1,71638.0,65036.05,1,1.19,False,True,False,0.1,Low Risk,0
608,1,28,4,0.0,2,1,0,10899.63,4069.889,0,0.0,False,False,True,0.071,Low Risk,1
737,0,45,10,0.0,2,1,0,1364.54,2409.362,0,0.0,True,False,False,0.234,Low Risk,0
608,1,38,8,103653.51,2,1,1,137079.86,94550.713,2,0.76,False,True,False,0.15,Low Risk,0
535,0,38,8,85982.07,1,1,0,9238.35,47362.54,0,9.31,True,False,False,0.23,Low Risk,0
807,1,60,1,72948.58,2,1,1,17355.36,41880.898,2,4.2,False,True,False,0.27,Low Risk,0
655,0,37,8,163708.58,2,0,0,76259.23,106332.059,0,2.15,False,False,True,0.321,Medium Risk,0
850,0,43,5,129305.09,2,0,1,19244.58,71425.919,2,6.72,False,True,False,0.323,Medium Risk,0
588,0,37,2,0.0,2,0,1,187816.59,56744.977,2,0.0,False,False,True,0.117,Low Risk,0
635,1,29,8,138296.94,2,1,0,141075.51,113071.123,0,0.98,False,False,True,0.264,Low Risk,0
766,1,28,3,62717.84,2,1,1,13182.43,35913.649,2,4.76,False,True,False,0.091,Low Risk,0
799,0,38,2,0.0,2,1,1,59297.34,18189.202,2,0.0,False,False,True,0.041,Low Risk,0
637,1,27,7,135842.89,1,1,1,101418.05,99746.86000000002,1,1.34,False,True,False,0.275,Low Risk,0
603,1,42,6,0.0,1,1,1,90437.87,28331.361,1,0.0,False,False,True,0.323,Medium Risk,0
641,0,41,6,0.0,2,1,0,65396.79,20819.037,0,0.0,True,False,False,0.183,Low Risk,0
508,1,43,9,0.0,1,1,0,103726.71,32918.013,0,0.0,True,False,False,0.64,High Risk,0
669,0,37,1,125529.55,1,1,1,162260.93,111643.054,1,0.77,True,False,False,0.135,Low Risk,0
554,0,44,7,85304.27,1,1,1,58076.52,61475.091,1,1.47,True,False,False,0.282,Low Risk,0
646,1,52,6,111739.4,2,0,1,68367.18,77579.85399999999,2,1.63,False,True,False,0.447,Medium Risk,0
695,0,40,7,139022.24,1,0,1,193383.13,128926.059,1,0.72,False,True,False,0.591,High Risk,0
772,0,34,7,111565.91,1,1,1,121073.23,93504.924,1,0.92,False,True,False,0.313,Medium Risk,0
762,1,51,3,99286.98,1,0,1,85578.63,75917.079,1,1.16,True,False,False,0.358,Medium Risk,0
745,1,28,6,0.0,2,1,0,154389.18,47516.75399999999,0,0.0,True,False,False,0.08,Low Risk,0
466,1,47,5,102085.72,1,1,1,183536.24,107103.732,1,0.56,False,True,False,0.653,High Risk,1
642,1,55,7,0.0,2,1,1,101515.76,31854.728,2,0.0,True,False,False,0.133,Low Risk,0
735,0,41,7,74135.85,1,1,1,11783.1,42002.855,1,6.29,True,False,False,0.188,Low Risk,1
691,0,30,9,0.0,2,0,1,10963.04,5088.912,2,0.0,False,False,True,0.035,Low Risk,0
705,1,50,4,77065.9,2,0,1,145159.26,82880.728,2,0.53,True,False,False,0.399,Medium Risk,0
850,1,34,3,129668.43,2,1,1,88743.99,92057.412,2,1.46,False,True,False,0.09,Low Risk,0
744,1,43,10,147832.15,1,0,1,24234.11,83186.30799999999,1,6.1,True,False,False,0.256,Low Risk,0
420,1,31,1,108377.75,2,1,1,9904.63,57360.264,2,10.94,False,True,False,0.1,Low Risk,0
702,1,29,6,149218.39,1,1,1,9633.01,78699.09800000001,1,15.49,True,False,False,0.077,Low Risk,0
612,1,47,6,130024.87,1,1,1,45750.21,79937.49799999999,1,2.84,False,True,False,0.689,High Risk,1
670,0,33,8,126679.69,1,1,1,39451.09,76775.172,1,3.21,True,False,False,0.076,Low Risk,0
612,1,43,4,139496.35,2,1,1,77128.23,93686.644,2,1.81,True,False,False,0.181,Low Risk,0
543,1,31,4,138317.94,1,0,0,61843.73,88512.089,0,2.24,True,False,False,0.29,Low Risk,0
584,0,38,9,104584.16,1,1,0,176678.72,107095.696,0,0.59,True,False,False,0.297,Low Risk,0
553,1,27,3,0.0,2,0,0,159800.16,48540.048,0,0.0,True,False,False,0.13,Low Risk,0
611,1,61,3,131583.59,4,0,1,66238.23,86263.264,4,1.99,True,False,False,0.856,Critical Risk,1
661,0,51,6,146606.6,1,1,1,68021.9,94909.87,1,2.16,True,False,False,0.263,Low Risk,0
850,0,31,3,0.0,2,1,0,121866.87,37160.061,0,0.0,True,False,False,0.071,Low Risk,0
842,1,37,4,132446.08,2,1,0,87071.18,93144.394,0,1.52,True,False,False,0.21,Low Risk,1
511,0,27,8,0.0,2,1,1,49089.36,16326.808,2,0.0,True,False,False,0.019,Low Risk,0
516,1,31,3,0.0,2,1,0,124202.26,37860.678,0,0.0,False,False,True,0.055,Low Risk,0
493,1,48,7,0.0,2,1,0,48545.1,15963.53,0,0.0,False,False,True,0.282,Low Risk,0
850,0,37,4,137204.77,1,1,1,28865.59,78062.06199999999,1,4.75,False,False,True,0.056,Low Risk,0
567,0,29,8,0.0,2,1,0,156125.72,48437.716,0,0.0,False,False,True,0.116,Low Risk,0
679,0,34,7,160515.37,1,1,0,121904.14,118228.927,0,1.32,True,False,False,0.26,Low Risk,0
572,1,19,1,138657.08,1,1,1,16161.82,74377.086,1,8.58,False,True,False,0.254,Low Risk,0
606,0,36,0,94153.56,1,0,1,120138.27,83118.261,1,0.78,False,False,True,0.169,Low Risk,0
797,0,24,5,0.0,2,1,0,182257.61,55677.283,0,0.0,True,False,False,0.09,Low Risk,0
675,0,36,7,89409.95,1,1,1,149399.7,90924.885,1,0.6,False,True,False,0.231,Low Risk,0
591,1,44,10,113581.98,1,1,0,1985.41,59386.613,0,57.21,False,True,False,0.796,Critical Risk,0
671,0,45,2,106376.85,1,0,1,158264.62,101067.811,1,0.67,True,False,False,0.426,Medium Risk,0
731,0,37,8,0.0,2,1,1,170338.35,52701.505,2,0.0,True,False,False,0.024,Low Risk,0
701,0,43,2,0.0,2,1,1,165303.79,49991.137,2,0.0,True,False,False,0.072,Low Risk,0
662,1,72,7,140301.72,1,0,1,179258.67,125328.461,1,0.78,False,False,True,0.26,Low Risk,0
496,1,59,7,91680.1,2,1,0,163141.18,96182.404,0,0.56,False,True,False,0.796,Critical Risk,1
811,0,52,10,76915.4,1,0,0,146359.81,84365.643,0,0.53,False,True,False,0.817,Critical Risk,1
638,0,42,8,145177.84,1,1,0,193471.74,132230.44199999998,0,0.75,False,True,False,0.84,Critical Risk,1
495,1,34,9,117160.32,1,1,1,116069.24,95200.932,1,1.01,False,True,False,0.278,Low Risk,1
622,0,40,4,99799.76,2,1,0,197372.13,109911.519,0,0.51,True,False,False,0.271,Low Risk,0
607,0,29,7,102609.0,1,1,0,163257.44,101681.732,0,0.63,False,True,False,0.576,High Risk,0
786,0,24,2,120135.55,2,1,1,125449.47,98102.616,2,0.96,False,True,False,0.077,Low Risk,0
798,1,49,5,132571.67,1,1,1,31686.33,76791.73400000001,1,4.18,False,True,False,0.707,Critical Risk,1
559,0,49,2,147069.78,1,1,0,120540.83,110097.139,0,1.22,True,False,False,0.741,Critical Risk,1
816,1,34,2,108410.87,2,1,0,102908.91,85478.108,0,1.05,False,True,False,0.37,Medium Risk,0
682,0,40,4,0.0,2,1,1,140745.91,43023.773,2,0.0,True,False,False,0.054,Low Risk,0
533,0,47,9,83347.25,1,1,1,137696.25,84782.5,1,0.61,True,False,False,0.312,Medium Risk,0
651,0,40,1,134760.21,2,0,0,174434.06,119910.323,0,0.77,False,True,False,0.566,High Risk,1
395,1,34,5,106011.59,1,1,1,17376.57,59218.766,1,6.1,False,True,False,0.306,Medium Risk,1
543,0,30,6,73481.05,1,1,1,176692.65,90948.32,1,0.42,False,True,False,0.151,Low Risk,0
